Epoch	Flow_Speed	Flow_Elevation_Angle	Flow_Azimuth_Angle	Proton_Dens	Radial_Proton_Temp			
1974-01-12T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-12T04:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-12T05:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-12T06:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-12T07:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-12T08:00:00.000Z	413.6	-0.6	-0.4	0.0919	15037			
1974-01-12T09:00:00.000Z	415.3	-0.5	-0.4	0.1181	16955			
1974-01-12T10:00:00.000Z	415.9	-0.3	0	0.1145	12979			
1974-01-12T11:00:00.000Z	411.6	-1	1.9	0.0849	8695			
1974-01-12T12:00:00.000Z	416	-0.6	2	0.0829	13026			
1974-01-12T13:00:00.000Z	415.5	-0.2	-0.3	0.1011	12533			
1974-01-12T14:00:00.000Z	413.3	-0.5	-0.6	0.0862	13593			
1974-01-12T15:00:00.000Z	413.6	-0.6	-1.1	0.0573	14060			
1974-01-12T16:00:00.000Z	413.3	-0.5	-1.2	0.1179	16776			
1974-01-12T17:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-12T18:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-12T19:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-12T20:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-12T21:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-12T22:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-12T23:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-13T00:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-13T01:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-13T02:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-13T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-13T04:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-13T05:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-13T06:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-13T07:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-13T08:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-13T09:00:00.000Z	395	-0.9	1.2	0.1068	3794			
1974-01-13T10:00:00.000Z	394.9	0.6	2.7	0.0928	12318			
1974-01-13T11:00:00.000Z	399	-0.7	0.9	0.0806	3750			
1974-01-13T12:00:00.000Z	399	-0.7	0.9	0.0652	2114			
1974-01-13T13:00:00.000Z	394.7	0.1	-0.8	0.1084	10643			
1974-01-13T14:00:00.000Z	391.6	0.3	-2	0.1253	8015			
1974-01-13T15:00:00.000Z	392.5	0.4	-1.4	0.125	11547			
1974-01-13T16:00:00.000Z	394	1.2	-1.3	0.1522	8929			
1974-01-13T17:00:00.000Z	393.9	0	-1	0.1678	7415			
1974-01-13T18:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-13T19:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-13T20:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-13T21:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-13T22:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-13T23:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-14T00:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-14T01:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-14T02:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-14T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-14T04:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-14T05:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-14T06:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-14T07:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-14T08:00:00.000Z	380.4	0.3	-0.9	0.0452	12981			
1974-01-14T09:00:00.000Z	383	1.2	-1.7	0.1244	14693			
1974-01-14T10:00:00.000Z	385	-0.1	-0.5	0.1066	10977			
1974-01-14T11:00:00.000Z	386	-1.7	2.5	0.1081	12333			
1974-01-14T12:00:00.000Z	383	-1.8	4.9	0.2274	13561			
1974-01-14T13:00:00.000Z	389	-2.3	2.4	0.1904	10915			
1974-01-14T14:00:00.000Z	392.2	-3.5	1.1	0.2638	7020			
1974-01-14T15:00:00.000Z	395	-4.2	-0.2	0.1889	11063			
1974-01-14T16:00:00.000Z	391.4	-4.1	0.7	0.2275	11191			
1974-01-14T17:00:00.000Z	384.9	-3	-0.1	0.2969	14770			
1974-01-14T18:00:00.000Z	387.8	-3.1	-0.1	0.182	11023			
1974-01-14T19:00:00.000Z	389.5	-2.1	0.7	0.2603	7343			
1974-01-14T20:00:00.000Z	388.9	-3.4	1.5	0.2544	10054			
1974-01-14T21:00:00.000Z	389.4	-3.7	1.1	0.1606	8020			
1974-01-14T22:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-14T23:00:00.000Z	392.4	-4.4	2.5	0.1476	1647			
1974-01-15T00:00:00.000Z	383.8	-3.6	0.4	0.153	7950			
1974-01-15T01:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-15T02:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-15T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-15T04:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-15T05:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-15T06:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-15T07:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-15T08:00:00.000Z	384.3	-2	-1.2	0.1354	14934			
1974-01-15T09:00:00.000Z	383.5	-2.5	0.1	0.2006	14980			
1974-01-15T10:00:00.000Z	388.5	-1.8	-0.3	0.1997	18334			
1974-01-15T11:00:00.000Z	385.6	-2.9	1.3	0.1821	25091			
1974-01-15T12:00:00.000Z	387.1	-2.7	0.6	0.1835	24607			
1974-01-15T13:00:00.000Z	387.9	-3.1	-0.1	0.1672	19481			
1974-01-15T14:00:00.000Z	390.1	-2.8	0.5	0.1315	13841			
1974-01-15T15:00:00.000Z	388.7	-2.8	0.6	0.1553	12701			
1974-01-15T16:00:00.000Z	384.1	-2.9	0.7	0.1638	13405			
1974-01-15T17:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-15T18:00:00.000Z	388.1	-3	1	0.1698	15468			
1974-01-15T19:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-15T20:00:00.000Z	384.8	-1.9	1.1	0.1702	9992			
1974-01-15T21:00:00.000Z	381.2	-2.1	-0.5	0.2144	17093			
1974-01-15T22:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-15T23:00:00.000Z	382.5	-0.4	-1.3	0.3384	22627			
1974-01-16T00:00:00.000Z	381.6	-2.9	0.3	0.2324	15937			
1974-01-16T01:00:00.000Z	383.6	-2	-0.4	0.3381	27800			
1974-01-16T02:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-16T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-16T04:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-16T05:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-16T06:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-16T07:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-16T08:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-16T09:00:00.000Z	373.3	-2	1	0.2188	11010			
1974-01-16T10:00:00.000Z	373.4	-0.8	1	0.1822	9390			
1974-01-16T11:00:00.000Z	380.5	-1.2	-0.1	0.2393	30038			
1974-01-16T12:00:00.000Z	390	-1.3	1.1	0.2132	20865			
1974-01-16T13:00:00.000Z	382.9	-0.9	-0.5	0.293	26532			
1974-01-16T14:00:00.000Z	384.1	-1	0.7	0.2086	17853			
1974-01-16T15:00:00.000Z	380.9	-0.2	0.9	0.1654	16309			
1974-01-16T16:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-16T17:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-16T18:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-16T19:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-16T20:00:00.000Z	379.2	-0.9	0.8	0.1036	12501			
1974-01-16T21:00:00.000Z	375	-0.7	-0.9	0.2204	14267			
1974-01-16T22:00:00.000Z	369.8	-0.2	-0.6	0.2966	19349			
1974-01-16T23:00:00.000Z	372.9	0.1	-0.5	0.2263	25066			
1974-01-17T00:00:00.000Z	371.5	-1.1	0.8	0.1584	11513			
1974-01-17T01:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-17T02:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-17T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-17T04:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-17T05:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-17T06:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-17T07:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-17T08:00:00.000Z	368.3	-1.7	0.1	0.1825	11053			
1974-01-17T09:00:00.000Z	369.5	2.8	-1.5	0.1495	6602			
1974-01-17T10:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-17T11:00:00.000Z	369.2	-1.6	0.3	0.1447	6910			
1974-01-17T12:00:00.000Z	367.6	-1.6	0.2	0.0682	839			
1974-01-17T13:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-17T14:00:00.000Z	368.3	-1.4	0.2	0.1665	3567			
1974-01-17T15:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-17T16:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-17T17:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-17T18:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-17T19:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-17T20:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-17T21:00:00.000Z	376.2	-1.9	0	0.2473	3101			
1974-01-17T22:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-17T23:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-18T00:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-18T01:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-18T02:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-18T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-18T04:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-18T05:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-18T06:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-18T07:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-18T08:00:00.000Z	377.5	-1.1	0.6	0.2543	2003			
1974-01-18T09:00:00.000Z	378.5	2.5	-1.5	0.5111	15814			
1974-01-18T10:00:00.000Z	379.3	-0.2	0	0.1151	11500			
1974-01-18T11:00:00.000Z	379.3	-0.2	0	0.0896	9667			
1974-01-18T12:00:00.000Z	375.6	-0.8	0.2	0.4037	668			
1974-01-18T13:00:00.000Z	377.7	-0.4	0.2	0.279	569			
1974-01-18T14:00:00.000Z	376.9	-0.2	0	0.4019	630			
1974-01-18T15:00:00.000Z	376.7	-0.3	0.1	0.376	578			
1974-01-18T16:00:00.000Z	379.7	-0.1	0.2	0.2075	5974			
1974-01-18T17:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-18T18:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-18T19:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-18T20:00:00.000Z	376.5	-0.4	-0.1	0.3206	500			
1974-01-18T21:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-18T22:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-18T23:00:00.000Z	387.9	-0.6	0.7	0.2074	1126			
1974-01-19T00:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-19T01:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-19T02:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-19T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-19T04:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-19T05:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-19T06:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-19T07:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-19T08:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-19T09:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-19T10:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-19T11:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-19T12:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-19T13:00:00.000Z	441.8	1.4	-1.3	0.2232	37394			
1974-01-19T14:00:00.000Z	459.4	2.2	-0.5	0.2423	83060			
1974-01-19T15:00:00.000Z	462.5	2.1	0.2	0.3281	56904			
1974-01-19T16:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-19T17:00:00.000Z	461.2	3.3	-0.2	0.2654	53098			
1974-01-19T18:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-19T19:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-19T20:00:00.000Z	463.7	5.6	0	0.274	37615			
1974-01-19T21:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-19T22:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-19T23:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-20T00:00:00.000Z	481.8	6.7	1.3	0.5146	36872			
1974-01-20T01:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-20T02:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-20T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-20T04:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-20T05:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-20T06:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-20T07:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-20T08:00:00.000Z	456.5	3.6	1.5	0.5212	10631			
1974-01-20T09:00:00.000Z	464.4	3.5	1.5	0.7962	24172			
1974-01-20T10:00:00.000Z	472.1	2.4	0.9	0.8144	17805			
1974-01-20T11:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-20T12:00:00.000Z	471.7	0.8	-0.6	0.8254	27896			
1974-01-20T13:00:00.000Z	472.1	0.7	0.3	0.5793	20346			
1974-01-20T14:00:00.000Z	469.4	1.6	1.5	0.344	16976			
1974-01-20T15:00:00.000Z	467.2	0	-0.5	0.3517	9327			
1974-01-20T16:00:00.000Z	459.5	0.7	-0.3	0.2198	20273			
1974-01-20T17:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-20T18:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-20T19:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-20T20:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-20T21:00:00.000Z	459.5	9.5	4	0.5169	82323			
1974-01-20T22:00:00.000Z	459.9	9.4	4	0.5077	109168			
1974-01-20T23:00:00.000Z	449	5.5	3.2	0.5861	103433			
1974-01-21T00:00:00.000Z	431.1	3.9	6	0.4125	86606			
1974-01-21T01:00:00.000Z	472.1	6.3	4	0.486	103024			
1974-01-21T02:00:00.000Z	459.6	7.6	4.9	0.7611	95247			
1974-01-21T03:00:00.000Z	451.3	8.3	3.7	0.4868	86300			
1974-01-21T04:00:00.000Z	430.2	7.7	5.8	0.5734	113662			
1974-01-21T05:00:00.000Z	432.5	3.6	2	0.5538	76006			
1974-01-21T06:00:00.000Z	426.5	3.8	3.2	0.6246	68188			
1974-01-21T07:00:00.000Z	434.5	3	1.8	0.4744	82671			
1974-01-21T08:00:00.000Z	453.9	-3.3	-0.5	0.391	78390			
1974-01-21T09:00:00.000Z	448.1	-0.3	-0.3	0.594	43012			
1974-01-21T10:00:00.000Z	457	-1.9	-2.1	0.711	29637			
1974-01-21T11:00:00.000Z	455.8	-2	-2.7	0.6354	28452			
1974-01-21T12:00:00.000Z	460.2	-1.3	-1.8	0.7222	40284			
1974-01-21T13:00:00.000Z	475.9	-3	-4.6	0.2451	75751			
1974-01-21T14:00:00.000Z	475.8	-2.4	-5.1	0.1554	58242			
1974-01-21T15:00:00.000Z	485.6	-5	-6.3	0.2321	96917			
1974-01-21T16:00:00.000Z	498.2	-7.3	-6.7	0.235	141730			
1974-01-21T17:00:00.000Z	489.3	-5	-8	0.2349	122140			
1974-01-21T18:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-21T19:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-21T20:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-21T21:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-21T22:00:00.000Z	489.2	-6.4	-7.6	0.1442	123500			
1974-01-21T23:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-22T00:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-22T01:00:00.000Z	489.6	-6	-5.2	0.1496	115752			
1974-01-22T02:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-22T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-22T04:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-22T05:00:00.000Z	492.4	-5.8	-4.2	0.1173	93810			
1974-01-22T06:00:00.000Z	488	-5.4	-4	0.1394	92780			
1974-01-22T07:00:00.000Z	490.2	-5.7	-4.4	0.1348	75173			
1974-01-22T08:00:00.000Z	484.4	-6	-3.8	0.1196	52620			
1974-01-22T09:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-22T10:00:00.000Z	488.9	-4.7	-4	0.1401	71440			
1974-01-22T11:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-22T12:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-22T13:00:00.000Z	480.6	-2.4	-3.2	0.1997	42361			
1974-01-22T14:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-22T15:00:00.000Z	472.1	-2.3	-1.9	0.158	48851			
1974-01-22T16:00:00.000Z	477.2	-2.3	-1.6	0.1512	77144			
1974-01-22T17:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-22T18:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-22T19:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-22T20:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-22T21:00:00.000Z	467.2	-2.8	-6.4	0.1594	41468			
1974-01-22T22:00:00.000Z	475.2	-2.4	-4.1	0.0619	30659			
1974-01-22T23:00:00.000Z	476.5	1.3	-0.6	0.1241	46014			
1974-01-23T00:00:00.000Z	514.8	1.6	-0.5	0.0491	17341			
1974-01-23T01:00:00.000Z	523.2	1	-0.2	0.0496	20322			
1974-01-23T02:00:00.000Z	536	0.9	-0.3	0.0445	24509			
1974-01-23T03:00:00.000Z	537.8	0.3	-0.4	0.0417	19846			
1974-01-23T04:00:00.000Z	534	-0.1	0.9	0.0374	21545			
1974-01-23T05:00:00.000Z	534	0.3	-0.1	0.0518	20952			
1974-01-23T06:00:00.000Z	535.4	0.5	0.1	0.0461	11894			
1974-01-23T07:00:00.000Z	541.4	-1.1	-0.7	0.0494	24513			
1974-01-23T08:00:00.000Z	534.6	-0.2	1.5	0.0296	22954			
1974-01-23T09:00:00.000Z	524	-0.5	-0.4	0.0363	19599			
1974-01-23T10:00:00.000Z	521.1	-0.1	-0.9	0.0342	22487			
1974-01-23T11:00:00.000Z	516.8	-0.7	0	0.0194	15657			
1974-01-23T12:00:00.000Z	521.5	0.6	-0.3	0.0326	16304			
1974-01-23T13:00:00.000Z	528.9	-0.6	-0.9	0.0495	20871			
1974-01-23T14:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-23T15:00:00.000Z	525	-0.7	-1.2	0.0351	20437			
1974-01-23T16:00:00.000Z	521.5	-0.8	0.1	0.0133	21585			
1974-01-23T17:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-23T18:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-23T19:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-23T20:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-23T21:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-23T22:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-23T23:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-24T00:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-01-24T01:00:00.000Z	510.8	0	-0.4	0.0254	45648			
1974-01-24T02:00:00.000Z	507.2	0.2	0.1	0.0245	18080			
1974-01-24T03:00:00.000Z	500.7	-0.2	-0.7	0.0195	31365			
1974-01-24T04:00:00.000Z	507.8	-0.3	-1.2	0.0202	32141			
